"preset","siteId","kind","hostname","resolvedIpHash","ipVersion","matchedRule","matchedRuleSet","route","dns","protocol","generation","eventCount"
"russia","lenta","dns","yandex.ru","hmac-sha256:83171d37ebdd9b2a298ff52f2e51e3f1","IPv4","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","lenta","dns","yandex.ru","","","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","lenta","dns","yandex.ru","","","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","lenta","route","yandex.ru","hmac-sha256:bb555a46eeb51789d7deef0e34749c23","IPv4","route[6]:route","zeon-ru-yandex","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","lenta","dns","id.sber.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","2"
"russia","lenta","dns","id.sber.ru","hmac-sha256:7ad1edb486688f957399a7e3d01c6218","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","4"
"russia","lenta","dns","id.sber.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","4"
"russia","lenta","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","8"
"russia","lenta","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","15"
"russia","lenta","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","16"
"russia","lenta","route","id.sber.ru","hmac-sha256:7ad1edb486688f957399a7e3d01c6218","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","4"
"russia","lenta","dns","visor.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","8"
"russia","lenta","dns","visor.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","16"
"russia","lenta","dns","visor.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","16"
"russia","lenta","dns","err.lenta.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","lenta","dns","yastatic.net","","","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","lenta","dns","yastatic.net","","","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","lenta","dns","yastatic.net","hmac-sha256:97a22d4efb59331b7da73906ccc4eddd","IPv4","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","lenta","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","8"
"russia","lenta","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","8"
"russia","lenta","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","4"
"russia","lenta","dns","avatars.mds.yandex.net","","","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","lenta","dns","avatars.mds.yandex.net","hmac-sha256:d655ac67da1418e47e8f5c50e1965566","IPv4","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","lenta","dns","avatars.mds.yandex.net","hmac-sha256:ab2bfba4b99e2bcffc244ead70ff0e89","IPv4","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","lenta","dns","avatars.mds.yandex.net","hmac-sha256:7219c7a302ec2304e909eb1f43d8223b","IPv4","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","lenta","route","yastatic.net","hmac-sha256:97a22d4efb59331b7da73906ccc4eddd","IPv4","route[6]:route","zeon-ru-yandex","DIRECT","DIRECT","TLS/TCP","1785483079407003","7"
"russia","lenta","dns","avatars.mds.yandex.net","","","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","lenta","route","avatars.mds.yandex.net","hmac-sha256:d655ac67da1418e47e8f5c50e1965566","IPv4","route[6]:route","zeon-ru-yandex","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","lenta","dns","err.lenta.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","lenta","dns","err.lenta.ru","hmac-sha256:cbebc39e07576bd8df2f2b0728ec2b3e","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","lenta","dns","err.lenta.ru","hmac-sha256:5e5e4c97676b34483cfaa3d771974792","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","lenta","dns","err.lenta.ru","hmac-sha256:8b2db01c1d11af64ee2ef449bab52a8d","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","lenta","route","err.lenta.ru","hmac-sha256:cbebc39e07576bd8df2f2b0728ec2b3e","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","3"
"russia","lenta","dns","api.lenta.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","lenta","dns","api.lenta.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","lenta","dns","api.lenta.ru","hmac-sha256:083bfe045e04b698a8e76cd55eea3199","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","lenta","dns","api.lenta.ru","hmac-sha256:86a0d128f26383dd8f232f2b2ac0edc5","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","lenta","dns","api.lenta.ru","hmac-sha256:477981296d7828149cfa736ee5b5a7ab","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","lenta","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","8"
"russia","lenta","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","16"
"russia","lenta","dns","ext.clickstream.sberbank.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","16"
"russia","ru_public_exit","dns","2ip.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785493225999745","2"
"russia","ru_public_exit","dns","2ip.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785493225999745","1"
"russia","ru_public_exit","dns","2ip.ru","hmac-sha256:f907c0c057e8ef35417c973611d50584","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785493225999745","2"
"russia","ru_public_exit","route","2ip.ru","hmac-sha256:f907c0c057e8ef35417c973611d50584","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785493225999745","1"
"russia","global_public_exit","dns","ipinfo.io","","","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","2"
"russia","global_public_exit","dns","ipinfo.io","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","global_public_exit","dns","ipinfo.io","hmac-sha256:401079787fb5daba00679237dd565757","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785493225999745","2"
"russia","global_public_exit","route","ipinfo.io","hmac-sha256:401079787fb5daba00679237dd565757","IPv4","final","","VPN","REMOTE","QUIC/UDP","1785493225999745","1"
"russia","global_public_exit","dns","website-cdn.assets.ipinfo.io","hmac-sha256:95acff981b20e4695992e1a2dc5e3b19","IPv4","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","global_public_exit","dns","website-cdn.assets.ipinfo.io","hmac-sha256:e418bcd4cc212c00db949eb4bcdf7403","IPv4","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","global_public_exit","dns","website-cdn.assets.ipinfo.io","hmac-sha256:8b1ca6e1f4379906228c67dde6b4a0b2","IPv6","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","global_public_exit","dns","website-cdn.assets.ipinfo.io","hmac-sha256:97d9f5f9b004d802bbe228c7867d64ff","IPv6","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","global_public_exit","dns","website-cdn.assets.ipinfo.io","hmac-sha256:97d9f5f9b004d802bbe228c7867d64ff","IPv6","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","1"
"russia","global_public_exit","dns","website-cdn.assets.ipinfo.io","hmac-sha256:95acff981b20e4695992e1a2dc5e3b19","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785493225999745","1"
"russia","global_public_exit","dns","website-cdn.assets.ipinfo.io","hmac-sha256:8b1ca6e1f4379906228c67dde6b4a0b2","IPv6","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","1"
"russia","global_public_exit","dns","website-cdn.assets.ipinfo.io","hmac-sha256:e418bcd4cc212c00db949eb4bcdf7403","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785493225999745","1"
"russia","global_public_exit","route","website-cdn.assets.ipinfo.io","hmac-sha256:97d9f5f9b004d802bbe228c7867d64ff","IPv6","final","","VPN","REMOTE","TLS/TCP","1785493225999745","6"
"russia","global_public_exit","dns","cdn.assets.ipinfo.io","hmac-sha256:e418bcd4cc212c00db949eb4bcdf7403","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785493225999745","1"
"russia","global_public_exit","dns","cdn.assets.ipinfo.io","hmac-sha256:8b1ca6e1f4379906228c67dde6b4a0b2","IPv6","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","1"
"russia","global_public_exit","dns","cdn.assets.ipinfo.io","hmac-sha256:95acff981b20e4695992e1a2dc5e3b19","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785493225999745","1"
"russia","global_public_exit","dns","cdn.assets.ipinfo.io","hmac-sha256:97d9f5f9b004d802bbe228c7867d64ff","IPv6","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","1"
"russia","global_public_exit","dns","cdn.assets.ipinfo.io","hmac-sha256:95acff981b20e4695992e1a2dc5e3b19","IPv4","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","global_public_exit","dns","cdn.assets.ipinfo.io","hmac-sha256:e418bcd4cc212c00db949eb4bcdf7403","IPv4","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","global_public_exit","dns","cdn.assets.ipinfo.io","hmac-sha256:8b1ca6e1f4379906228c67dde6b4a0b2","IPv6","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","global_public_exit","dns","cdn.assets.ipinfo.io","hmac-sha256:97d9f5f9b004d802bbe228c7867d64ff","IPv6","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","global_public_exit","route","cdn.assets.ipinfo.io","hmac-sha256:8b1ca6e1f4379906228c67dde6b4a0b2","IPv6","final","","VPN","REMOTE","TLS/TCP","1785493225999745","2"
"russia","ipv6","dns","test-ipv6.com","","","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","2"
"russia","ipv6","dns","test-ipv6.com","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","ipv6","dns","test-ipv6.com","hmac-sha256:70da41b7b240761cb45839faec3ca590","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785493225999745","2"
"russia","ipv6","route","test-ipv6.com","hmac-sha256:70da41b7b240761cb45839faec3ca590","IPv4","final","","VPN","REMOTE","TLS/TCP","1785493225999745","2"
"russia","ipv6","dns","ipv6.lookup.test-ipv6.com","","","dns[6]:route","","VPN","REMOTE","DNS/A","1785493225999745","1"
"russia","ipv6","dns","ipv6.lookup.test-ipv6.com","hmac-sha256:6b67ab20b3f2a801259b9365004d4b2a","IPv6","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","1"
"russia","ipv6","dns","ipv4.singapore.test-ipv6.com","","","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","1"
"russia","ipv6","dns","ipv4.lookup.test-ipv6.com","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","ipv6","dns","ipv6.lookup.test-ipv6.com","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","ipv6","dns","ipv4.lookup.test-ipv6.com","hmac-sha256:5000fbd6cf61e0c86bf602864b2290d4","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785493225999745","1"
"russia","ipv6","dns","ipv6.singapore.test-ipv6.com","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","ipv6","dns","ds.singapore.test-ipv6.com","hmac-sha256:1b4236b7ec77200cda49bf4650696c7a","IPv6","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","1"
"russia","ipv6","dns","ipv4.singapore.test-ipv6.com","hmac-sha256:b30ad4c67b99f5a1b8fa8809c327fe93","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785493225999745","1"
"russia","ipv6","dns","ipv4.singapore.test-ipv6.com","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","ipv6","dns","ipv4.lookup.test-ipv6.com","","","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","1"
"russia","ipv6","dns","ipv6.singapore.test-ipv6.com","hmac-sha256:1b4236b7ec77200cda49bf4650696c7a","IPv6","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","1"
"russia","ipv6","route","ipv4.lookup.test-ipv6.com","hmac-sha256:5000fbd6cf61e0c86bf602864b2290d4","IPv4","final","","VPN","REMOTE","TLS/TCP","1785493225999745","1"
"russia","ipv6","route","ipv4.singapore.test-ipv6.com","hmac-sha256:b30ad4c67b99f5a1b8fa8809c327fe93","IPv4","final","","VPN","REMOTE","TLS/TCP","1785493225999745","1"
"russia","ipv6","route","ipv6.lookup.test-ipv6.com","hmac-sha256:6b67ab20b3f2a801259b9365004d4b2a","IPv6","final","","VPN","REMOTE","TLS/TCP","1785493225999745","2"
"russia","ipv6","dns","ds.singapore.test-ipv6.com","hmac-sha256:b30ad4c67b99f5a1b8fa8809c327fe93","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785493225999745","1"
"russia","ipv6","dns","ds.singapore.test-ipv6.com","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","ipv6","dns","mtu1280.singapore.test-ipv6.com","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","ipv6","dns","mtu1280.singapore.test-ipv6.com","hmac-sha256:e39e1458b12083f1c64f817955613180","IPv6","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","1"
"russia","ipv6","route","ds.singapore.test-ipv6.com","hmac-sha256:1b4236b7ec77200cda49bf4650696c7a","IPv6","final","","VPN","REMOTE","TLS/TCP","1785493225999745","8"
"russia","ipv6","dns","ipv6.singapore.test-ipv6.com","","","dns[6]:route","","VPN","REMOTE","DNS/A","1785493225999745","1"
"russia","ipv6","route","ipv6.singapore.test-ipv6.com","hmac-sha256:1b4236b7ec77200cda49bf4650696c7a","IPv6","final","","VPN","REMOTE","TLS/TCP","1785493225999745","4"
"russia","ipv6","dns","ds.v6ns.singapore.test-ipv6.com","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","ipv6","dns","mtu1280.singapore.test-ipv6.com","","","dns[6]:route","","VPN","REMOTE","DNS/A","1785493225999745","1"
"russia","ipv6","route","mtu1280.singapore.test-ipv6.com","hmac-sha256:e39e1458b12083f1c64f817955613180","IPv6","final","","VPN","REMOTE","TLS/TCP","1785493225999745","4"
"russia","ipv6","dns","ds.v6ns.singapore.test-ipv6.com","hmac-sha256:1b4236b7ec77200cda49bf4650696c7a","IPv6","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","1"
"russia","ipv6","dns","ds.v6ns.singapore.test-ipv6.com","hmac-sha256:b30ad4c67b99f5a1b8fa8809c327fe93","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785493225999745","1"
"russia","ipv6","route","ds.v6ns.singapore.test-ipv6.com","hmac-sha256:1b4236b7ec77200cda49bf4650696c7a","IPv6","final","","VPN","REMOTE","TLS/TCP","1785493225999745","4"
"russia","dns_region","dns","browserleaks.com","hmac-sha256:14a5570af44904eaaca25ba55b63fc5d","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785493225999745","2"
"russia","dns_region","dns","browserleaks.com","","","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","2"
"russia","dns_region","dns","browserleaks.com","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785493225999745","1"
"russia","dns_region","route","browserleaks.com","hmac-sha256:14a5570af44904eaaca25ba55b63fc5d","IPv4","final","","VPN","REMOTE","TLS/TCP","1785493225999745","1"
"russia","webrtc","dns","browserleaks.com","","","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785493225999745","2"
